"scenario","scenario_num","A","B","sim_num","km_est","hybrid_est","km_error","hybrid_error"
"No censoring",1,0,0,29,2.7292277990128,2.7292277990128,-0.270772200987196,-0.270772200987196
"No censoring",1,0,0,30,2.93359048589937,2.93359048589937,-0.0664095141006311,-0.0664095141006311
"No censoring",1,0,0,31,2.92528605029992,2.92528605029992,-0.0747139497000839,-0.0747139497000839
"No censoring",1,0,0,32,2.76741947589211,2.76741947589211,-0.232580524107894,-0.232580524107894
"No censoring",1,0,0,33,2.81996346833205,2.81996346833205,-0.180036531667947,-0.180036531667947
"No censoring",1,0,0,34,2.71110717703631,2.71110717703631,-0.288892822963689,-0.288892822963689
"No censoring",1,0,0,35,2.95592802389005,2.95592802389005,-0.0440719761099486,-0.0440719761099486
"No censoring",1,0,0,36,2.79022932153997,2.79022932153997,-0.209770678460025,-0.209770678460025
"No censoring",1,0,0,37,3.00260043499026,3.00260043499026,0.00260043499025908,0.00260043499025908
"No censoring",1,0,0,38,3.27834228225895,3.27834228225895,0.278342282258949,0.278342282258949
"No censoring",1,0,0,39,3.21919297085044,3.21919297085044,0.219192970850445,0.219192970850445
"No censoring",1,0,0,40,3.23813237146652,3.23813237146652,0.238132371466517,0.238132371466517
"No censoring",1,0,0,41,2.74929520177311,2.74929520177311,-0.250704798226892,-0.250704798226892
"No censoring",1,0,0,42,3.00800756880168,3.00800756880168,0.00800756880168496,0.00800756880168496
"No censoring",1,0,0,43,3.25486273896358,3.25486273896358,0.254862738963582,0.254862738963582
"No censoring",1,0,0,44,3.23601675418868,3.23601675418868,0.236016754188678,0.236016754188678
"No censoring",1,0,0,45,2.76900780974951,2.76900780974951,-0.230992190250491,-0.230992190250491
"No censoring",1,0,0,46,2.98287982796192,2.98287982796192,-0.0171201720380783,-0.0171201720380783
"No censoring",1,0,0,47,2.99181007506002,2.99181007506002,-0.0081899249399755,-0.0081899249399755
"No censoring",1,0,0,48,2.76203200369131,2.76203200369131,-0.23796799630869,-0.23796799630869
"No censoring",1,0,0,49,3.03467226852976,3.03467226852976,0.0346722685297616,0.0346722685297616
"No censoring",1,0,0,50,3.04778787374645,3.04778787374645,0.0477878737464486,0.0477878737464486
"No censoring",1,0,0,51,2.99567020142832,2.99567020142832,-0.00432979857167615,-0.00432979857167615
"No censoring",1,0,0,52,2.94005436977479,2.94005436977479,-0.0599456302252084,-0.0599456302252084
"No censoring",1,0,0,53,3.11363696321157,3.11363696321157,0.113636963211567,0.113636963211567
"No censoring",1,0,0,54,3.07238445130309,3.07238445130309,0.0723844513030851,0.0723844513030851
"No censoring",1,0,0,55,2.80607229583154,2.80607229583154,-0.193927704168456,-0.193927704168456
"No censoring",1,0,0,56,3.2410486157167,3.2410486157167,0.241048615716699,0.241048615716699
"No censoring",1,0,0,57,3.07420409084223,3.07420409084223,0.0742040908422283,0.0742040908422283
"No censoring",1,0,0,58,3.08789671319922,3.08789671319922,0.0878967131992239,0.0878967131992239
"No censoring",1,0,0,59,3.19417266589688,3.19417266589688,0.19417266589688,0.19417266589688
"No censoring",1,0,0,60,3.05413011328846,3.05413011328846,0.0541301132884593,0.0541301132884593
"No censoring",1,0,0,61,3.04424158963458,3.04424158963458,0.0442415896345785,0.0442415896345785
"No censoring",1,0,0,62,2.92254303440997,2.92254303440997,-0.0774569655900259,-0.0774569655900259
"No censoring",1,0,0,63,3.09080744331364,3.09080744331364,0.0908074433136377,0.0908074433136377
"No censoring",1,0,0,64,2.86483519670134,2.86483519670134,-0.135164803298662,-0.135164803298662
"No censoring",1,0,0,65,2.82626524663694,2.82626524663694,-0.173734753363059,-0.173734753363059
"No censoring",1,0,0,66,3.01063914445189,3.01063914445189,0.010639144451893,0.010639144451893
"No censoring",1,0,0,67,3.09394791192485,3.09394791192485,0.0939479119248467,0.0939479119248467
"No censoring",1,0,0,68,2.75293541240415,2.75293541240415,-0.247064587595846,-0.247064587595846
"No censoring",1,0,0,69,3.0562810092882,3.0562810092882,0.0562810092881985,0.0562810092881985
"No censoring",1,0,0,70,3.0100299893573,3.0100299893573,0.0100299893572955,0.0100299893572955
"No censoring",1,0,0,71,3.00707572722949,3.00707572722949,0.00707572722948546,0.00707572722948546
"No censoring",1,0,0,72,2.87757611169953,2.87757611169953,-0.122423888300474,-0.122423888300474
"No censoring",1,0,0,73,3.01191489381021,3.01191489381021,0.0119148938102143,0.0119148938102143
"No censoring",1,0,0,74,2.89208583386435,2.89208583386435,-0.10791416613565,-0.10791416613565
"No censoring",1,0,0,75,2.93147393031181,2.93147393031181,-0.0685260696881862,-0.0685260696881862
"No censoring",1,0,0,76,2.9013013430153,2.9013013430153,-0.098698656984701,-0.098698656984701
"No censoring",1,0,0,77,3.09214834563963,3.09214834563963,0.0921483456396333,0.0921483456396333
"No censoring",1,0,0,78,3.20285811451234,3.20285811451234,0.202858114512345,0.202858114512345
"No censoring",1,0,0,79,3.1681797257296,3.1681797257296,0.168179725729602,0.168179725729602
"No censoring",1,0,0,80,2.70677664085572,2.70677664085572,-0.293223359144277,-0.293223359144277
"No censoring",1,0,0,81,3.17709613942063,3.17709613942063,0.177096139420632,0.177096139420632
"No censoring",1,0,0,82,2.92674414579676,2.92674414579676,-0.073255854203242,-0.073255854203242
"No censoring",1,0,0,83,2.89671158217693,2.89671158217693,-0.10328841782307,-0.10328841782307
"No censoring",1,0,0,84,2.93268460359102,2.93268460359102,-0.0673153964089801,-0.0673153964089801
"No censoring",1,0,0,85,3.08216988852942,3.08216988852942,0.0821698885294198,0.0821698885294198
"No censoring",1,0,0,86,2.96826952552378,2.96826952552378,-0.0317304744762179,-0.0317304744762179
"No censoring",1,0,0,87,2.91064218768208,2.91064218768208,-0.0893578123179242,-0.0893578123179242
"No censoring",1,0,0,88,2.8796642611678,2.8796642611678,-0.120335738832201,-0.120335738832201
"No censoring",1,0,0,89,2.86972425055231,2.86972425055231,-0.130275749447694,-0.130275749447694
"No censoring",1,0,0,90,3.04213849521328,3.04213849521328,0.0421384952132828,0.0421384952132828
"No censoring",1,0,0,91,3.20285645071064,3.20285645071064,0.202856450710637,0.202856450710637
"No censoring",1,0,0,92,2.97637240084242,2.97637240084242,-0.0236275991575812,-0.0236275991575812
"No censoring",1,0,0,93,3.05701379648221,3.05701379648221,0.0570137964822077,0.0570137964822077
"No censoring",1,0,0,94,2.99907341311808,2.99907341311808,-0.000926586881920155,-0.000926586881920155
"No censoring",1,0,0,95,3.29572720301614,3.29572720301614,0.295727203016143,0.295727203016143
"No censoring",1,0,0,96,2.74866216515763,2.74866216515763,-0.251337834842368,-0.251337834842368
"No censoring",1,0,0,97,3.05313429836776,3.05313429836776,0.0531342983677554,0.0531342983677554
"No censoring",1,0,0,98,3.17196783499997,3.17196783499997,0.171967834999969,0.171967834999969
"No censoring",1,0,0,99,2.86335240637801,2.86335240637801,-0.136647593621992,-0.136647593621992
"No censoring",1,0,0,100,2.92290852865816,2.92290852865816,-0.0770914713418422,-0.0770914713418422
"No censoring",1,0,0,101,3.03093575545289,3.03093575545289,0.0309357554528895,0.0309357554528895
"No censoring",1,0,0,102,2.99802345668222,2.99802345668222,-0.00197654331778496,-0.00197654331778496
"No censoring",1,0,0,103,3.02686141356848,3.02686141356848,0.0268614135684757,0.0268614135684757
"No censoring",1,0,0,104,2.87205028444657,2.87205028444657,-0.127949715553429,-0.127949715553429
"No censoring",1,0,0,105,3.06340713372937,3.06340713372937,0.0634071337293691,0.0634071337293691
"No censoring",1,0,0,106,2.95798093089816,2.95798093089816,-0.0420190691018445,-0.0420190691018445
"No censoring",1,0,0,107,3.09745902732317,3.09745902732317,0.0974590273231679,0.0974590273231679
"No censoring",1,0,0,108,2.85750670725471,2.85750670725471,-0.14249329274529,-0.14249329274529
"No censoring",1,0,0,109,3.12905320930087,3.12905320930087,0.129053209300874,0.129053209300874
"No censoring",1,0,0,110,2.87704079156457,2.87704079156457,-0.122959208435427,-0.122959208435427
"No censoring",1,0,0,111,3.09045335640815,3.09045335640815,0.0904533564081529,0.0904533564081529
"No censoring",1,0,0,112,2.89558899586384,2.89558899586384,-0.104411004136159,-0.104411004136159
"No censoring",1,0,0,113,2.96352703436157,2.96352703436157,-0.0364729656384335,-0.0364729656384335
"No censoring",1,0,0,114,3.03753058012215,3.03753058012215,0.0375305801221533,0.0375305801221533
"No censoring",1,0,0,115,2.67634333934132,2.67634333934132,-0.323656660658678,-0.323656660658678
"No censoring",1,0,0,116,3.08221963034551,3.08221963034551,0.0822196303455125,0.0822196303455125
"No censoring",1,0,0,117,2.84399179277698,2.84399179277698,-0.156008207223024,-0.156008207223024
"No censoring",1,0,0,118,3.01202467139553,3.01202467139553,0.0120246713955265,0.0120246713955265
"No censoring",1,0,0,119,3.09683623461102,3.09683623461102,0.0968362346110161,0.0968362346110161
"No censoring",1,0,0,120,3.08902240870691,3.08902240870691,0.08902240870691,0.08902240870691
"No censoring",1,0,0,121,2.99580403985803,2.99580403985803,-0.00419596014197143,-0.00419596014197143
"No censoring",1,0,0,122,2.83015196129722,2.83015196129722,-0.169848038702778,-0.169848038702778
"No censoring",1,0,0,123,3.05933628172443,3.05933628172443,0.0593362817244336,0.0593362817244336
"No censoring",1,0,0,124,2.91917016677886,2.91917016677886,-0.0808298332211415,-0.0808298332211415
"No censoring",1,0,0,125,3.21261398280616,3.21261398280616,0.212613982806157,0.212613982806157
"No censoring",1,0,0,126,3.13987083138091,3.13987083138091,0.139870831380907,0.139870831380907
"No censoring",1,0,0,127,2.86835851308781,2.86835851308781,-0.131641486912194,-0.131641486912194
"No censoring",1,0,0,128,2.97115128477279,2.97115128477279,-0.0288487152272081,-0.0288487152272081
"No censoring",1,0,0,129,2.98727422112838,2.98727422112838,-0.0127257788716193,-0.0127257788716193
"No censoring",1,0,0,130,3.07171385601246,3.07171385601246,0.0717138560124573,0.0717138560124573
"No censoring",1,0,0,131,2.96509443171103,2.96509443171103,-0.0349055682889716,-0.0349055682889716
"No censoring",1,0,0,132,3.05017080921642,3.05017080921642,0.0501708092164219,0.0501708092164219
"No censoring",1,0,0,133,2.75366118102489,2.75366118102489,-0.246338818975114,-0.246338818975114
"No censoring",1,0,0,134,2.90052223704852,2.90052223704852,-0.0994777629514769,-0.0994777629514769
"No censoring",1,0,0,135,3.24619194798075,3.24619194798075,0.246191947980752,0.246191947980752
"No censoring",1,0,0,136,3.04993647448711,3.04993647448711,0.0499364744871147,0.0499364744871147
"No censoring",1,0,0,137,2.99579428933446,2.99579428933446,-0.00420571066553599,-0.00420571066553599
"No censoring",1,0,0,138,2.77539478002727,2.77539478002727,-0.224605219972728,-0.224605219972728
"No censoring",1,0,0,139,3.00898292114484,3.00898292114484,0.00898292114484178,0.00898292114484178
"No censoring",1,0,0,140,2.97217422699558,2.97217422699558,-0.0278257730044174,-0.0278257730044174
"No censoring",1,0,0,141,2.91905979159484,2.91905979159484,-0.0809402084051598,-0.0809402084051598
"No censoring",1,0,0,142,2.78774958567707,2.78774958567707,-0.212250414322932,-0.212250414322932
"No censoring",1,0,0,143,3.0435770927473,3.0435770927473,0.0435770927472992,0.0435770927472992
"No censoring",1,0,0,144,2.83780969605406,2.83780969605406,-0.162190303945938,-0.162190303945938
"No censoring",1,0,0,145,2.89251528601838,2.89251528601838,-0.107484713981618,-0.107484713981618
"No censoring",1,0,0,146,3.21147226093393,3.21147226093393,0.211472260933931,0.211472260933931
"No censoring",1,0,0,147,3.0552348002188,3.0552348002188,0.0552348002187975,0.0552348002187975
"No censoring",1,0,0,148,3.10193536705407,3.10193536705407,0.101935367054072,0.101935367054072
"No censoring",1,0,0,149,3.21421718526102,3.21421718526102,0.214217185261021,0.214217185261021
"No censoring",1,0,0,150,2.86475867725163,2.86475867725163,-0.135241322748368,-0.135241322748368
"No censoring",1,0,0,151,3.15722642837801,3.15722642837801,0.157226428378013,0.157226428378013
"No censoring",1,0,0,152,3.08337158752577,3.08337158752577,0.083371587525769,0.083371587525769
"No censoring",1,0,0,153,2.98620908354626,2.98620908354626,-0.0137909164537424,-0.0137909164537424
"No censoring",1,0,0,154,2.99204142963602,2.99204142963602,-0.00795857036398129,-0.00795857036398129
"No censoring",1,0,0,155,2.86046638958728,2.86046638958728,-0.139533610412715,-0.139533610412715
"No censoring",1,0,0,156,2.99034149598169,2.99034149598169,-0.00965850401831281,-0.00965850401831281
"No censoring",1,0,0,157,3.03801472406576,3.03801472406576,0.0380147240657602,0.0380147240657602
"No censoring",1,0,0,158,3.10431772865931,3.10431772865931,0.104317728659308,0.104317728659308
"No censoring",1,0,0,159,3.26119705795886,3.26119705795886,0.261197057958861,0.261197057958861
"No censoring",1,0,0,160,3.3062587442452,3.3062587442452,0.306258744245201,0.306258744245201
"No censoring",1,0,0,161,3.28813168030192,3.28813168030192,0.288131680301919,0.288131680301919
"No censoring",1,0,0,162,2.88364326804282,2.88364326804282,-0.116356731957183,-0.116356731957183
"No censoring",1,0,0,163,3.08419876971294,3.08419876971294,0.0841987697129363,0.0841987697129363
"No censoring",1,0,0,164,3.01690917930458,3.01690917930458,0.0169091793045753,0.0169091793045753
"No censoring",1,0,0,165,3.18566711590401,3.18566711590401,0.185667115904009,0.185667115904009
"No censoring",1,0,0,166,3.13553502323814,3.13553502323814,0.135535023238138,0.135535023238138
"No censoring",1,0,0,167,3.05534845265014,3.05534845265014,0.0553484526501355,0.0553484526501355
"No censoring",1,0,0,168,2.842176843701,2.842176843701,-0.157823156298999,-0.157823156298999
"No censoring",1,0,0,169,3.0493961591075,3.0493961591075,0.0493961591075043,0.0493961591075043
"No censoring",1,0,0,170,2.87100403472256,2.87100403472256,-0.128995965277442,-0.128995965277442
"No censoring",1,0,0,171,2.80035283951141,2.80035283951141,-0.199647160488589,-0.199647160488589
"No censoring",1,0,0,172,3.20615346677735,3.20615346677735,0.20615346677735,0.20615346677735
"No censoring",1,0,0,173,2.86437480549542,2.86437480549542,-0.135625194504576,-0.135625194504576
"No censoring",1,0,0,174,2.94931193808635,2.94931193808635,-0.0506880619136538,-0.0506880619136538
"No censoring",1,0,0,175,3.02721303987758,3.02721303987758,0.0272130398775827,0.0272130398775827
"No censoring",1,0,0,176,2.97109799916107,2.97109799916107,-0.0289020008389262,-0.0289020008389262
"No censoring",1,0,0,177,2.86653268025317,2.86653268025317,-0.13346731974683,-0.13346731974683
"No censoring",1,0,0,178,3.06817223005761,3.06817223005761,0.0681722300576091,0.0681722300576091
"No censoring",1,0,0,179,2.89911324377938,2.89911324377938,-0.100886756220617,-0.100886756220617
"No censoring",1,0,0,180,2.79492041378664,2.79492041378664,-0.205079586213362,-0.205079586213362
"No censoring",1,0,0,181,2.8037823231687,2.8037823231687,-0.196217676831295,-0.196217676831295
"No censoring",1,0,0,182,3.12444335241316,3.12444335241316,0.124443352413157,0.124443352413157
"No censoring",1,0,0,183,3.01404821567887,3.01404821567887,0.0140482156788679,0.0140482156788679
"No censoring",1,0,0,184,3.17361846436819,3.17361846436819,0.173618464368189,0.173618464368189
"No censoring",1,0,0,185,3.01959540074286,3.01959540074286,0.0195954007428636,0.0195954007428636
"No censoring",1,0,0,186,2.94034278987614,2.94034278987614,-0.0596572101238642,-0.0596572101238642
"No censoring",1,0,0,187,2.84848571050943,2.84848571050943,-0.151514289490566,-0.151514289490566
"No censoring",1,0,0,188,3.06564128087851,3.06564128087851,0.065641280878511,0.065641280878511
"No censoring",1,0,0,189,2.87157060619313,2.87157060619313,-0.128429393806871,-0.128429393806871
"No censoring",1,0,0,190,2.94125916273973,2.94125916273973,-0.0587408372602725,-0.0587408372602725
"No censoring",1,0,0,191,3.23855961507024,3.23855961507024,0.238559615070236,0.238559615070236
"No censoring",1,0,0,192,2.95340355462382,2.95340355462382,-0.0465964453761782,-0.0465964453761782
"No censoring",1,0,0,193,3.16296792274154,3.16296792274154,0.162967922741536,0.162967922741536
"No censoring",1,0,0,194,2.87996423597691,2.87996423597691,-0.120035764023094,-0.120035764023094
"No censoring",1,0,0,195,2.75855884957377,2.75855884957377,-0.241441150426234,-0.241441150426234
"No censoring",1,0,0,196,2.96274555219014,2.96274555219014,-0.0372544478098575,-0.0372544478098575
"No censoring",1,0,0,197,3.07470709659304,3.07470709659304,0.0747070965930408,0.0747070965930408
"No censoring",1,0,0,198,2.8249513949914,2.8249513949914,-0.175048605008599,-0.175048605008599
"No censoring",1,0,0,199,3.09736319138482,3.09736319138482,0.0973631913848174,0.0973631913848174
"No censoring",1,0,0,200,3.12929709014017,3.12929709014017,0.129297090140171,0.129297090140171
