"scenario","scenario_num","A","B","sim_num","km_est","hybrid_est","km_error","hybrid_error"
"Heavy (50%)",4,0.25,0.25,56,1.71887560006545,5.73725465304677,-1.28112439993455,2.73725465304677
"Heavy (50%)",4,0.25,0.25,57,1.69760011638883,2.2132955104488,-1.30239988361117,-0.786704489551205
"Heavy (50%)",4,0.25,0.25,58,1.83549639763309,2.3251646973214,-1.16450360236691,-0.6748353026786
"Heavy (50%)",4,0.25,0.25,59,1.78292253328684,2.27985017197046,-1.21707746671316,-0.720149828029537
"Heavy (50%)",4,0.25,0.25,60,1.8206797129003,NA,-1.1793202870997,NA
"Heavy (50%)",4,0.25,0.25,61,1.77236404178511,3.26380069729718,-1.22763595821489,0.263800697297183
"Heavy (50%)",4,0.25,0.25,62,1.79636984996163,5.52315715133752,-1.20363015003837,2.52315715133752
"Heavy (50%)",4,0.25,0.25,63,1.82635653483086,NA,-1.17364346516914,NA
"Heavy (50%)",4,0.25,0.25,64,1.75950404613018,2.29501644529799,-1.24049595386982,-0.704983554702006
"Heavy (50%)",4,0.25,0.25,65,1.83372057765206,2.72768480479672,-1.16627942234794,-0.272315195203284
"Heavy (50%)",4,0.25,0.25,66,1.75934243913376,NA,-1.24065756086624,NA
"Heavy (50%)",4,0.25,0.25,67,1.74522794380535,1.98527817316069,-1.25477205619465,-1.01472182683931
"Heavy (50%)",4,0.25,0.25,68,1.7955589284938,NA,-1.2044410715062,NA
"Heavy (50%)",4,0.25,0.25,69,1.85664157765566,2.28438502212545,-1.14335842234434,-0.715614977874548
"Heavy (50%)",4,0.25,0.25,70,1.77843440506002,20.1473077687642,-1.22156559493998,17.1473077687642
"Heavy (50%)",4,0.25,0.25,71,1.79765529478438,NA,-1.20234470521562,NA
"Heavy (50%)",4,0.25,0.25,72,1.80574461940407,1.93390882813197,-1.19425538059593,-1.06609117186803
"Heavy (50%)",4,0.25,0.25,73,1.8140442402211,2.48207430202288,-1.1859557597789,-0.517925697977118
"Heavy (50%)",4,0.25,0.25,74,1.80824265767154,9.78943593689787,-1.19175734232846,6.78943593689787
"Heavy (50%)",4,0.25,0.25,75,1.7956936901476,1.9864867296978,-1.2043063098524,-1.0135132703022
"Heavy (50%)",4,0.25,0.25,76,1.74640359704224,3.2905060248141,-1.25359640295776,0.290506024814104
"Heavy (50%)",4,0.25,0.25,77,1.78530343792327,2.67360910949661,-1.21469656207673,-0.326390890503393
"Heavy (50%)",4,0.25,0.25,78,1.77983220019859,NA,-1.22016779980141,NA
"Heavy (50%)",4,0.25,0.25,79,1.776853050892,8.6295628271905,-1.223146949108,5.6295628271905
"Heavy (50%)",4,0.25,0.25,80,1.76751945692337,4.93369378877185,-1.23248054307663,1.93369378877185
"Heavy (50%)",4,0.25,0.25,81,1.86257832917162,NA,-1.13742167082838,NA
"Heavy (50%)",4,0.25,0.25,82,1.80937468924825,9.38592352438152,-1.19062531075175,6.38592352438152
